team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CAR,2021,CAR,2021020343,CAR,DAL,AWAY,20211130,Team Level,5on4,0.0821,0.6667,0.6667,369,4.164,0.038,0.33,0.975,0.13,3.085,1.442,0.038,0.038,0.038,2,4,0,6,0,0,0,0,0,4,2,2,6,1,2,2,0,0,1,6,0,0,0.038,0,0,0,0,0,6,6,6,0,0.079,0,0,0.117,0.117,0.116,2.384,0.425,0.165,0.34,0.065,0.656,1.349,0.415,0.425,0.415,2,1,0,3,0,1,0,0,0,0,2,2,3,1,2,4,0,1,0,1,1,1,0.037,0.122,0.265,0,0,0,3,3,3,0,0.037,0.265,0.265,0.197,0.197,0.196
CAR,2021,CAR,2021020357,CAR,OTT,HOME,20211202,Team Level,other,1,0.6667,1,97,0.785,0.09,0.047,0.169,0.033,0.492,0.169,0.09,0.09,0.09,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.09,0,0,0,0,2,1,1,0,0.012,0,0,0.102,0.102,0.102,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAR,2021,CAR,2021020357,CAR,OTT,HOME,20211202,Team Level,all,0.6472,0.6565,0.6436,3600,48.213,5.543,3.296,11.476,1.579,25.664,17.442,5.215,5.276,4.956,49,16,21,86,2,5,1,13,3,24,18,47,63,2,4,41,32,9,20,41,16,8,1.474,2.036,2.032,0,1,1,81.249,65,61.454,8,0.746,1.379,1.379,4.909,4.665,4.433,27.465,3.022,1.951,6.625,0.973,13.284,10.146,2.864,3.303,3.129,20,16,9,45,3,6,1,3,1,8,15,17,33,4,8,26,27,2,10,26,6,4,0.86,0.902,1.26,0,1,2,48.894,36,39.088,6,0.425,1.044,1.044,2.403,2.616,2.528
CAR,2021,CAR,2021020357,CAR,OTT,HOME,20211202,Team Level,5on5,0.5525,0.6082,0.5974,2753,33.596,3.615,2.167,8.294,1.094,17.555,13.275,3.498,3.348,3.24,33,13,13,59,1,3,1,8,3,17,14,32,45,2,4,31,30,7,17,31,10,5,0.912,1.413,1.29,0,0,1,54.249,46,42.454,8,0.457,0.852,0.852,3.22,2.976,2.925,24.326,2.928,1.642,5.997,0.874,11.113,8.445,2.771,3.21,3.036,18,13,7,38,3,6,1,2,1,8,11,15,28,4,8,18,26,2,10,21,6,4,0.767,0.902,1.26,0,1,2,41.894,31,34.088,6,0.344,1.044,1.044,2.229,2.442,2.354
CAR,2021,CAR,2021020357,CAR,OTT,HOME,20211202,Team Level,4on5,0.4925,0.2,0.2,321,0.791,0.033,0.023,0.139,0.021,0.231,0.553,0.033,0.033,0.033,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,0,1,1,0,0,0.033,0,0,0,0,0,1,1,1,0,0.005,0,0,0.038,0.038,0.038,2.434,0.034,0.273,0.568,0.082,1.926,1.116,0.034,0.034,0.034,2,2,0,4,0,0,0,1,0,0,3,2,4,0,0,3,0,0,0,4,0,0,0.034,0,0,0,0,0,4,4,4,0,0.073,0,0,0.107,0.107,0.107
CAR,2021,CAR,2021020357,CAR,OTT,HOME,20211202,Team Level,5on4,0.9684,0.9231,0.9444,429,13.042,1.806,1.059,2.874,0.431,7.386,3.444,1.594,1.806,1.594,15,2,7,24,1,2,0,4,0,7,3,14,16,0,0,9,0,2,1,9,5,3,0.529,0.534,0.743,0,1,0,24,17,17,0,0.272,0.527,0.527,1.55,1.55,1.369,0.706,0.059,0.036,0.059,0.017,0.245,0.584,0.059,0.059,0.059,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,1,0,0,0.059,0,0,0,0,0,2,1,1,0,0.008,0,0,0.067,0.067,0.067
CAR,2021,CAR,2021020373,CAR,BUF,HOME,20211204,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR,2021,CAR,2021020373,CAR,BUF,HOME,20211204,Team Level,all,0.4707,0.4434,0.4286,3600,27.15,2.829,1.798,5.786,0.854,13.696,11.037,2.744,2.873,2.788,29,7,11,47,6,3,1,2,1,13,11,23,30,2,7,39,19,3,9,24,9,3,0.789,1.281,0.759,1,4,1,50.92,36,37.463,6,0.373,0.725,0.725,2.477,2.526,2.515,35.103,3.181,2.394,8.167,1.13,19.219,13.91,2.961,3.128,2.911,34,14,11,59,2,5,0,8,2,16,15,32,46,0,0,23,16,9,8,36,8,4,1.029,1.037,1.116,2,0,0,55.189,48,46.485,3,0.516,0.96,0.96,2.737,2.694,2.645
CAR,2021,CAR,2021020373,CAR,BUF,HOME,20211204,Team Level,5on5,0.455,0.4536,0.44,3180,24.669,2.323,1.673,5.529,0.771,13.01,9.695,2.298,2.366,2.341,26,7,11,44,5,2,0,2,1,12,11,21,28,2,7,34,19,2,8,23,9,1,0.777,1.281,0.264,1,4,0,47.92,33,34.463,5,0.343,0.439,0.439,2.227,2.276,2.267,31.058,2.782,2.046,7.299,0.992,16.566,12.315,2.562,2.728,2.512,29,13,11,53,1,4,0,6,2,16,13,28,41,0,0,21,16,8,7,31,8,3,0.969,1.037,0.776,1,0,0,49.189,42,40.485,3,0.422,0.798,0.96,2.245,2.201,2.153
CAR,2021,CAR,2021020373,CAR,BUF,HOME,20211204,Team Level,4on5,0.5591,0.3333,0.3333,420,2.48,0.506,0.125,0.257,0.084,0.686,1.342,0.447,0.506,0.447,3,0,0,3,1,1,1,0,0,1,0,2,2,0,0,5,0,1,1,1,0,2,0.011,0,0.495,0,0,1,3,3,3,1,0.03,0.286,0.286,0.25,0.25,0.247,4.045,0.399,0.348,0.868,0.138,2.653,1.594,0.399,0.399,0.399,5,1,0,6,1,1,0,2,0,0,2,4,5,0,0,2,0,1,1,5,0,1,0.06,0,0.34,1,0,0,6,6,6,0,0.093,0.162,0,0.492,0.492,0.492
CAR,2021,CAR,2021020373,CAR,BUF,HOME,20211204,Team Level,5on4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR,2021,CAR,2021020395,CAR,WPG,AWAY,20211207,Team Level,other,0.5628,0.4615,0.4,272,1.259,0.515,0.054,0.221,0.044,0.538,0.628,0.515,0.515,0.515,1,1,4,6,0,0,0,0,0,1,1,1,2,0,0,1,2,2,0,1,0,1,0.008,0,0.507,0,0,0,6,2,2,0,0.015,0,0,0.53,0.53,0.53,2.358,0.4,0.217,0.469,0.067,1.095,0.753,0.4,0.4,0.4,2,1,4,7,1,0,0,0,0,2,0,1,2,0,0,4,4,2,1,0,3,0,0,0.4,0,0,1,0,7,3,3,0,0.055,0,0,0.455,0.455,0.455
CAR,2021,CAR,2021020395,CAR,WPG,AWAY,20211207,Team Level,all,0.7644,0.6311,0.6618,3600,33.359,5.534,2.71,7.545,1.074,16.731,11.407,5.157,5.843,5.436,34,11,20,65,4,7,3,5,1,18,10,30,41,5,13,32,25,9,16,28,10,7,0.718,1.357,3.459,1,1,2,69.831,45,48.526,16,0.626,2.988,2.988,3.172,3.4,3.343,17.337,1.706,1.122,3.838,0.512,8.894,6.928,1.693,1.638,1.627,18,5,15,38,2,1,0,2,1,4,13,16,21,2,4,24,31,7,20,16,5,2,0.478,0.673,0.554,0,1,1,35.902,23,21.712,16,0.26,0.352,0.352,1.613,1.57,1.569
CAR,2021,CAR,2021020395,CAR,WPG,AWAY,20211207,Team Level,5on5,0.8086,0.6667,0.7083,2532,25.256,3.194,1.949,6.403,0.867,12.491,9.097,2.897,3.503,3.176,26,8,12,46,2,5,1,4,1,13,9,24,32,4,11,26,20,3,11,20,10,4,0.638,1.357,1.199,1,1,0,50.831,34,37.526,11,0.42,1.235,1.235,2.379,2.607,2.555,10.479,0.756,0.54,2.32,0.29,5.406,4.689,0.743,0.689,0.677,11,3,9,23,0,1,0,1,0,1,11,11,14,2,4,14,25,5,16,12,1,1,0.318,0.085,0.352,0,0,0,20.902,14,12.712,15,0.11,0.352,0.352,0.513,0.47,0.47
CAR,2021,CAR,2021020395,CAR,WPG,AWAY,20211207,Team Level,4on5,0,0.1111,0,610,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4.5,0.55,0.366,1.049,0.156,2.394,1.486,0.55,0.55,0.55,5,1,2,8,1,0,0,1,1,1,2,4,5,0,0,4,2,0,2,4,1,1,0.16,0.188,0.202,0,0,1,8,6,6,0,0.095,0,0,0.645,0.645,0.645
CAR,2021,CAR,2021020395,CAR,WPG,AWAY,20211207,Team Level,5on4,1,1,1,186,6.844,1.825,0.707,0.921,0.164,3.701,1.682,1.745,1.825,1.745,7,2,3,12,2,2,2,1,0,4,0,5,7,1,2,2,1,1,0,7,0,2,0.072,0,1.753,0,0,2,12,9,9,0,0.191,1.753,1.753,0.262,0.262,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAR,2021,CAR,2021020407,CAR,CGY,AWAY,20211209,Team Level,other,0.8918,0.7143,0.6667,0,3.145,0.47,0.194,0.687,0.111,1.162,1.375,0.436,0.47,0.436,4,0,1,5,1,1,1,0,0,0,2,3,3,0,0,0,0,0,1,2,1,1,0.066,0.117,0.288,0,0,1,5,4,4,1,0.058,0.288,0.288,0.24,0.24,0.238,1.624,0.057,0.05,0.248,0.04,0.693,0.911,0.057,0.057,0.057,2,0,0,2,0,0,0,1,0,0,1,2,2,0,0,2,0,0,2,2,0,0,0.057,0,0,0,0,0,2,2,2,0,0.012,0,0,0.069,0.069,0.069
CAR,2021,CAR,2021020407,CAR,CGY,AWAY,20211209,Team Level,all,0.4683,0.47,0.4595,3847,24.018,1.834,1.614,5.6,0.815,13.373,10.764,1.784,1.922,1.871,26,8,13,47,2,3,1,4,2,11,12,24,32,6,10,28,17,9,7,28,4,2,0.791,0.374,0.67,0,1,1,49.096,34,35.44,3,0.375,0.706,0.706,1.504,1.584,1.572,27.414,2.082,1.707,6.248,1.034,16.199,12.729,2.044,1.99,1.954,27,13,13,53,1,1,0,3,2,16,17,26,39,2,4,29,22,4,17,31,8,1,1.007,0.825,0.25,1,0,0,50.98,40,38.426,8,0.367,0.25,0.31,2.139,2.057,2.035
CAR,2021,CAR,2021020407,CAR,CGY,AWAY,20211209,Team Level,5on5,0.476,0.4412,0.44,2887,15.38,1.25,1.011,3.527,0.48,9.146,6.586,1.234,1.338,1.32,16,6,8,30,1,2,0,3,1,8,7,15,21,5,10,18,17,7,3,18,3,1,0.611,0.257,0.382,0,1,0,32.096,22,23.44,1,0.206,0.418,0.418,1.038,1.118,1.109,19.539,1.376,1.128,4.764,0.747,11.172,8.814,1.346,1.283,1.256,18,10,10,38,1,1,0,0,1,13,12,17,27,2,4,18,21,4,12,22,5,1,0.65,0.476,0.25,1,0,0,35.98,28,26.426,6,0.228,0.25,0.31,1.294,1.212,1.2
CAR,2021,CAR,2021020407,CAR,CGY,AWAY,20211209,Team Level,4on5,0.1346,0.2143,0.2727,600,1.943,0.07,0.082,0.356,0.056,0.712,1.724,0.07,0.07,0.07,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,7,0,2,1,3,0,0,0.07,0,0,0,0,0,3,3,3,1,0.024,0,0,0.094,0.094,0.094,4.772,0.45,0.422,1.072,0.206,3.846,2.004,0.441,0.45,0.441,5,3,3,11,0,0,0,2,1,2,3,5,8,0,0,5,0,0,1,6,2,0,0.256,0.194,0,0,0,0,11,8,8,0,0.103,0,0,0.552,0.552,0.542
CAR,2021,CAR,2021020407,CAR,CGY,AWAY,20211209,Team Level,5on4,0.1803,0.8182,0.7143,360,3.55,0.044,0.327,1.03,0.167,2.353,1.079,0.044,0.044,0.044,3,2,4,9,0,0,0,1,1,3,0,3,5,1,0,3,0,0,2,5,0,0,0.044,0,0,0,0,0,9,5,5,0,0.088,0,0,0.132,0.132,0.131,1.48,0.2,0.107,0.165,0.041,0.488,1,0.2,0.2,0.2,2,0,0,2,0,0,0,0,0,1,1,2,2,0,0,4,1,0,2,1,1,0,0.044,0.155,0,0,0,0,2,2,2,2,0.024,0,0,0.224,0.224,0.224
CAR,2021,CAR,2021020426,CAR,EDM,AWAY,20211211,Team Level,other,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.245,0.643,0.45,0.604,0.183,3.231,0.888,0.527,0.643,0.527,3,3,1,7,0,0,0,2,0,3,1,3,6,0,0,5,0,0,1,3,2,1,0.141,0.213,0.289,0,0,0,7,6,6,0,0.12,0,0,0.764,0.764,0.626
CAR,2021,CAR,2021020426,CAR,EDM,AWAY,20211211,Team Level,all,0.5284,0.5385,0.561,3600,33.601,3.691,2.507,7.652,1.093,18.224,12.833,3.591,3.943,3.834,31,15,10,56,3,2,1,7,1,16,17,28,43,2,4,30,22,8,7,36,5,5,1.262,0.612,1.817,0,2,1,60.536,46,49.672,5,0.577,1.139,1.139,3.129,3.389,3.365,25.51,3.294,2.098,4.998,0.844,15.784,8.98,3.093,3.151,2.955,23,13,12,48,1,2,0,8,1,11,13,22,35,2,4,31,34,5,9,19,13,4,0.637,1.42,1.238,0,1,0,45.352,36,34.183,5,0.479,0.747,0.747,3.026,2.892,2.687
CAR,2021,CAR,2021020426,CAR,EDM,AWAY,20211211,Team Level,5on5,0.589,0.575,0.6129,3045,27.951,2.637,1.98,6.358,0.85,15.216,10.959,2.549,2.889,2.792,26,12,8,46,2,1,0,6,1,13,15,24,36,2,4,27,20,8,7,30,4,4,1.176,0.466,0.995,0,2,0,50.536,38,41.672,5,0.415,0.317,0.317,2.736,2.996,2.972,17.126,1.84,1.283,3.634,0.525,9.894,6.824,1.785,1.697,1.647,16,8,10,34,1,1,0,4,1,7,10,15,23,2,4,22,32,5,6,14,8,2,0.41,0.867,0.563,0,1,0,31.352,24,22.183,4,0.268,0.362,0.362,1.745,1.611,1.557
CAR,2021,CAR,2021020426,CAR,EDM,AWAY,20211211,Team Level,4on5,0.1524,0.125,0.1429,240,0.776,0.146,0.073,0.096,0.021,0.207,0.457,0.146,0.146,0.146,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,1,0,0,0.146,0,0,0,0,1,1,1,0,0.017,0,0,0.163,0.163,0.163,4.139,0.812,0.365,0.76,0.137,2.659,1.268,0.781,0.812,0.781,4,2,1,7,0,1,0,2,0,1,2,4,6,0,0,2,0,0,1,2,3,1,0.086,0.34,0.386,0,0,0,7,6,6,0,0.091,0.386,0.386,0.517,0.517,0.504
CAR,2021,CAR,2021020426,CAR,EDM,AWAY,20211211,Team Level,5on4,1,1,1,172,4.873,0.908,0.454,1.198,0.223,2.8,1.416,0.896,0.908,0.896,5,2,2,9,1,1,1,1,0,3,1,4,6,0,0,1,0,0,0,6,0,1,0.085,0,0.823,0,0,1,9,7,7,0,0.144,0.823,0.823,0.23,0.23,0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAR,2021,CAR,2021020434,CAR,VAN,AWAY,20211212,Team Level,other,1,1,1,120,2.374,0.615,0.199,0.353,0.065,1.329,0.439,0.567,0.615,0.567,2,1,1,4,0,0,0,0,0,2,1,2,3,0,0,0,1,0,0,1,1,1,0.033,0.1,0.482,0,0,0,4,3,3,0,0.068,0,0,0.683,0.683,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR,2021,CAR,2021020434,CAR,VAN,AWAY,20211212,Team Level,all,0.5602,0.6132,0.5616,3600,28.105,2.57,1.936,6.814,0.995,16.711,11.974,2.514,2.587,2.531,29,12,24,65,1,1,0,7,2,13,17,28,40,1,2,35,26,5,0,30,10,1,0.936,1.152,0.482,0,1,0,63.895,41,40.313,0,0.431,0.064,0.064,2.938,2.959,2.891,23.603,2.018,1.695,5.47,0.724,13.018,9.075,1.977,2.003,1.962,26,6,9,41,2,3,0,3,1,4,19,24,30,1,2,25,16,3,7,25,6,1,0.898,0.822,0.298,1,1,0,42.034,32,32.848,5,0.361,0.546,0.546,1.833,1.817,1.808
CAR,2021,CAR,2021020434,CAR,VAN,AWAY,20211212,Team Level,5on5,0.5144,0.6105,0.5625,3240,24.156,1.93,1.559,6.207,0.888,14.519,10.897,1.923,1.947,1.94,25,11,22,58,1,1,0,7,2,11,14,24,35,1,2,33,25,5,0,27,9,0,0.878,1.052,0,0,1,0,56.895,36,35.313,0,0.323,0.064,0.064,2.19,2.211,2.201,20.864,1.822,1.448,4.884,0.63,11.294,7.923,1.785,1.808,1.77,23,5,9,37,2,3,0,3,1,2,17,21,26,1,2,23,16,3,6,21,6,1,0.702,0.822,0.298,1,1,0,38.034,28,28.848,4,0.302,0.546,0.546,1.578,1.562,1.558
CAR,2021,CAR,2021020434,CAR,VAN,AWAY,20211212,Team Level,4on5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.738,0.196,0.248,0.586,0.094,1.724,1.152,0.192,0.196,0.192,3,1,0,4,0,0,0,0,0,2,2,3,4,0,0,1,0,0,0,4,0,0,0.196,0,0,0,0,0,4,4,4,0,0.059,0,0,0.255,0.255,0.249
CAR,2021,CAR,2021020434,CAR,VAN,AWAY,20211212,Team Level,5on4,1,1,1,120,1.575,0.025,0.177,0.254,0.043,0.863,0.639,0.025,0.025,0.025,2,0,1,3,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0.025,0,0,0,0,0,3,2,2,0,0.041,0,0,0.065,0.065,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAR,2021,CAR,2021020459,CAR,DET,HOME,20211216,Team Level,other,0.8595,0.5,0.6667,93,1.57,1.652,0.029,0.014,0.014,0.149,0.143,1.469,1.652,1.469,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,1.652,0,0,1,2,2,2,1,0.007,0,0,1.659,1.659,1.474,0.93,0.27,0.093,0.099,0.022,0.439,0.076,0.27,0.27,0.27,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0.27,0,0,0,2,1,1,0,0.033,0,0,0.303,0.303,0.303
CAR,2021,CAR,2021020459,CAR,DET,HOME,20211216,Team Level,all,0.6162,0.5172,0.5217,3600,35.117,4.76,2.142,8.227,1.136,18.214,13.522,4.469,4.721,4.432,33,15,12,60,5,4,3,4,3,15,17,28,43,3,6,36,12,8,15,31,13,4,0.888,1.535,2.337,1,2,2,60.534,48,48.713,7,0.445,0.888,0.888,4.317,4.28,4.055,33.526,2.965,2.086,7.513,0.992,16.821,13.623,2.903,3.004,2.942,26,18,12,56,3,2,0,6,1,12,20,23,41,1,2,24,15,6,10,33,8,3,1.121,0.908,0.936,1,2,0,55.616,44,43.509,4,0.46,0.476,0.476,2.949,2.995,2.952
CAR,2021,CAR,2021020459,CAR,DET,HOME,20211216,Team Level,5on5,0.563,0.55,0.5443,3034,31.116,2.776,1.903,7.701,1.043,17.194,12.382,2.683,2.737,2.645,29,14,12,55,3,3,2,4,3,15,15,26,40,3,6,28,11,7,14,30,11,2,0.812,1.279,0.685,1,1,1,55.534,43,43.713,6,0.387,0.716,0.716,2.447,2.411,2.373,27.061,2.155,1.617,6.577,0.829,13.803,11.019,2.117,2.195,2.156,19,17,9,45,3,1,0,5,0,9,18,16,33,1,2,22,13,5,8,27,8,1,1.029,0.908,0.218,1,2,0,44.616,36,35.509,4,0.339,0.029,0.029,2.465,2.511,2.469
CAR,2021,CAR,2021020459,CAR,DET,HOME,20211216,Team Level,4on5,0.6944,0.1429,0.2,360,0.788,0.075,0.03,0.101,0.02,0.222,0.552,0.075,0.075,0.075,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,7,1,0,0,1,0,0,0.075,0,0,0,0,0,1,1,1,0,0.007,0,0,0.082,0.082,0.082,3.107,0.033,0.258,0.514,0.073,1.905,1.218,0.033,0.033,0.033,3,1,2,6,0,0,0,1,1,2,0,3,4,0,0,1,0,0,2,4,0,0,0.033,0,0,0,0,0,6,4,4,0,0.063,0,0,0.096,0.096,0.096
CAR,2021,CAR,2021020459,CAR,DET,HOME,20211216,Team Level,5on4,0.3355,0.4,0.4,113,1.643,0.256,0.179,0.412,0.058,0.649,0.445,0.242,0.256,0.242,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0.256,0,0,1,0,2,2,2,0,0.044,0.172,0.172,0.129,0.129,0.126,2.428,0.507,0.117,0.323,0.069,0.674,1.311,0.483,0.507,0.483,3,0,0,3,0,1,0,0,0,0,2,3,3,0,0,0,0,0,0,2,0,1,0.059,0,0.448,0,0,0,3,3,3,0,0.026,0.448,0.448,0.085,0.085,0.084
CAR,2021,CAR,2021020474,CAR,LAK,HOME,20211218,Team Level,other,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR,2021,CAR,2021020474,CAR,LAK,HOME,20211218,Team Level,all,0.5731,0.5263,0.5158,3600,35.231,3.542,2.769,7.658,1.121,19.55,14.36,3.286,3.616,3.353,33,16,11,60,5,3,1,5,1,17,18,28,44,2,4,31,17,10,15,33,13,3,1.083,1.554,0.905,3,1,1,65.33,49,50.971,6,0.595,0.847,0.847,3.29,3.358,3.294,32.925,2.638,2.111,7.402,1.046,18.027,14.776,2.515,2.573,2.453,33,13,8,54,1,3,0,8,1,20,13,32,45,4,8,22,23,10,8,35,9,2,1.15,0.968,0.521,1,0,0,49.511,46,44.081,4,0.444,0.531,0.531,2.552,2.493,2.418
CAR,2021,CAR,2021020474,CAR,LAK,HOME,20211218,Team Level,5on5,0.5454,0.5,0.494,2784,30.116,2.98,2.339,6.698,0.931,15.92,12.132,2.74,3.055,2.807,27,14,8,49,3,3,1,4,1,13,17,24,38,2,4,24,14,7,14,27,11,3,0.758,1.318,0.905,1,1,1,54.33,41,42.971,6,0.487,0.847,0.847,2.621,2.689,2.644,30.701,2.484,1.935,6.948,0.922,16.608,13.103,2.362,2.419,2.3,31,11,7,49,1,2,0,8,0,19,12,30,41,4,8,16,20,8,6,32,8,2,1.092,0.871,0.521,1,0,0,44.511,42,40.081,4,0.403,0.521,0.521,2.366,2.307,2.235
CAR,2021,CAR,2021020474,CAR,LAK,HOME,20211218,Team Level,4on5,0.9,0.5,0.5,360,0.757,0.072,0.032,0.068,0.017,0.223,0.588,0.072,0.072,0.072,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,2,1,2,0,1,0,0,0.072,0,0,0,0,0,2,1,1,0,0.008,0,0,0.079,0.079,0.079,0.372,0.008,0.05,0.08,0.033,0.594,0.236,0.007,0.008,0.007,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,2,1,2,1,0,0,0.008,0,0,0,0,0,2,1,1,0,0.013,0,0,0.021,0.021,0.019
